id,title,primary_action,priority_tier,evidence_strength,evidence_reason,rationale,next_step,suggested_owner,success_measure,scenario_value_eur,scenario_type,scenario_period,scenario_formula,scenario_assumptions,also_flagged,caveats,source_refs,competitor_examples,product_id,product_name,brand,subcategory,shade_group,supplier,private_label,status,stock_status,seasonality,pack_size,price_eur,channel_revenue_eur_12w,channel_units_12w,channel_margin_pct,channel_trend_12w_pct,market_revenue_eur_12w,market_trend_12w_pct,channel_to_market_ratio_pct,peer_ratio_pct,peer_margin_pct,peer_count,peer_ids,comp_benchmark_price_eur,competitor_rows,shelf_space_cm
sku-HC0153,Review the selling season for Crazy Color Semi Permanent Icy Plum (HC0153),Review seasonal range,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €708.09 is below the €1,395.96 threshold; channel trend -33.1%, market trend -33.2%. Review product role before changing the range.","Confirm the performance-window dates and seasonal selling plan before deciding whether to retain, reposition or clear the product.",Category manager,A documented seasonal range decision rather than an automatic exit.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool."", ""Winter item: verify the selling calendar before promotion, reactivation or clearance; the performance-window end is unknown.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0153"", ""row_number"": 154}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0153"", ""row_number"": 154}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM041"", ""row_number"": 42}]","[{""brand"": ""Goldwell"", ""name"": ""Goldwell Root Frosted Chestnut"", ""observed_date"": ""2026-07-01"", ""price_eur"": 16.43, ""record_id"": ""CM041"", ""signal_score_0_100"": 18.0, ""signal_valid"": true, ""source"": ""rossmann.de"", ""trend_score_12w_pct"": 0.337}]",HC0153,Crazy Color Semi Permanent Icy Plum,Crazy Color,Toner / Gloss,Winter,Indie Color Imports,False,aktiv,in_stock,Winter,60 ml,7.98,708.09,89,0.359,-0.331,25781.95,-0.332,2.7464563386400176,5.426116033403473,0.436,10,"[""HC0045"", ""HC0050"", ""HC0066"", ""HC0097"", ""HC0121"", ""HC0158"", ""HC0163"", ""HC0185"", ""HC0226"", ""HC0233""]",16.43,1,5.0
sku-HC0082,Review the selling season for Goldwell Topchic Coral Rose (HC0082),Review seasonal range,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €783.37 is below the €1,395.96 threshold; channel trend -43.9%, market trend -38.4%. Review product role before changing the range.","Confirm the performance-window dates and seasonal selling plan before deciding whether to retain, reposition or clear the product.",Category manager,A documented seasonal range decision rather than an automatic exit.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool."", ""Summer item: verify the selling calendar before promotion, reactivation or clearance; the performance-window end is unknown.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0082"", ""row_number"": 83}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0082"", ""row_number"": 83}]",[],HC0082,Goldwell Topchic Coral Rose,Goldwell,Bleach / Lightener,Summer,Indie Color Imports,False,aktiv,in_stock,Summer,100 ml,13.58,783.37,68,0.469,-0.439,22546.74,-0.384,3.4744269016274636,4.160049658745191,0.463,7,"[""HC0031"", ""HC0058"", ""HC0129"", ""HC0136"", ""HC0160"", ""HC0162"", ""HC0175""]",,0,6.0
sku-HC0038,Review the selling season for ZenBeauty Private Label Color Studio Coral Rose (HC0038),Review seasonal range,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €81.09 is below the €1,395.96 threshold; channel trend -27.5%, market trend -23.6%. Review product role before changing the range.","Confirm the performance-window dates and seasonal selling plan before deciding whether to retain, reposition or clear the product.",Category manager,A documented seasonal range decision rather than an automatic exit.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool."", ""Summer item: verify the selling calendar before promotion, reactivation or clearance; the performance-window end is unknown.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0038"", ""row_number"": 39}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0038"", ""row_number"": 39}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM023"", ""row_number"": 24}]","[{""brand"": ""Wella"", ""name"": ""Wella Permanent Beach Blonde"", ""observed_date"": ""2026-07-01"", ""price_eur"": 25.41, ""record_id"": ""CM023"", ""signal_score_0_100"": 27.8, ""signal_valid"": true, ""source"": ""google_trends"", ""trend_score_12w_pct"": 0.251}]",HC0038,ZenBeauty Private Label Color Studio Coral Rose,ZenBeauty Private Label,Semi-Permanent / Fashion Color,Summer,Own Brand Sourcing GmbH,True,aktiv,in_stock,Summer,200 ml,4.49,81.09,16,0.467,-0.275,9685.34,-0.236,0.8372447430859422,4.36976984691773,0.3575,26,"[""HC0055"", ""HC0057"", ""HC0059"", ""HC0061"", ""HC0068"", ""HC0074"", ""HC0077"", ""HC0078"", ""HC0080"", ""HC0088"", ""HC0102"", ""HC0113"", ""HC0115"", ""HC0133"", ""HC0149"", ""HC0154"", ""HC0171"", ""HC0180"", ""HC0186"", ""HC0197"", ""HC0208"", ""HC0209"", ""HC0215"", ""HC0219"", ""HC0224"", ""HC0228""]",25.41,1,8.0
sku-HC0086,Review the range role of ZenBeauty Private Label Nature Color Neon Green (HC0086),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €244.68 is below the €1,395.96 threshold; channel trend -22.0%, market trend -23.4%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0086"", ""row_number"": 87}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0086"", ""row_number"": 87}]",[],HC0086,ZenBeauty Private Label Nature Color Neon Green,ZenBeauty Private Label,Root Touch-Up,Vivid,Own Brand Sourcing GmbH,True,aktiv,in_stock,Evergreen,200 ml,4.58,244.68,54,0.519,-0.22,24312.93,-0.234,1.0063780877088857,5.535199317993758,0.352,25,"[""HC0005"", ""HC0020"", ""HC0042"", ""HC0046"", ""HC0052"", ""HC0056"", ""HC0071"", ""HC0075"", ""HC0076"", ""HC0084"", ""HC0090"", ""HC0145"", ""HC0148"", ""HC0155"", ""HC0156"", ""HC0157"", ""HC0161"", ""HC0174"", ""HC0178"", ""HC0181"", ""HC0189"", ""HC0203"", ""HC0204"", ""HC0213"", ""HC0217""]",,0,8.0
sku-HC0093,Review the range role of Wella Color Fresh Pearl Blonde (HC0093),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €159.43 is below the €1,395.96 threshold; channel trend -43.3%, market trend -35.3%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0093"", ""row_number"": 94}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0093"", ""row_number"": 94}]",[],HC0093,Wella Color Fresh Pearl Blonde,Wella,Color Care Add-on,Ash Blonde,Coty DACH,False,aktiv,in_stock,Evergreen,200 ml,13.1,159.43,10,0.345,-0.433,16815.86,-0.353,0.9480930502513699,3.0819659624187086,0.4535,4,"[""HC0107"", ""HC0128"", ""HC0138"", ""HC0192""]",,0,12.0
sku-HC0224,Review the range role of Schwarzkopf Live Mahogany Auburn (HC0224),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €37.33 is below the €1,395.96 threshold; channel trend -13.2%, market trend -26.1%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0224"", ""row_number"": 225}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0224"", ""row_number"": 225}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM005"", ""row_number"": 6}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM008"", ""row_number"": 9}]","[{""brand"": ""Madison Reed"", ""name"": ""Madison Reed Semi-Permanent Mahogany Auburn"", ""observed_date"": ""2026-07-01"", ""price_eur"": 18.09, ""record_id"": ""CM005"", ""signal_score_0_100"": 28.6, ""signal_valid"": true, ""source"": ""douglas.de"", ""trend_score_12w_pct"": -0.332}, {""brand"": ""Syoss"", ""name"": ""Syoss Care Warm Auburn"", ""observed_date"": ""2026-07-01"", ""price_eur"": 21.81, ""record_id"": ""CM008"", ""signal_score_0_100"": 43.1, ""signal_valid"": true, ""source"": ""douglas.de"", ""trend_score_12w_pct"": 0.504}]",HC0224,Schwarzkopf Live Mahogany Auburn,Schwarzkopf,Semi-Permanent / Fashion Color,Auburn,Henkel Beauty Care,False,aktiv,in_stock,Evergreen,60 ml,8.5,37.33,4,0.32,-0.132,12731.78,-0.261,0.293203307000278,4.36976984691773,0.3655,26,"[""HC0038"", ""HC0055"", ""HC0057"", ""HC0059"", ""HC0061"", ""HC0068"", ""HC0074"", ""HC0077"", ""HC0078"", ""HC0080"", ""HC0088"", ""HC0102"", ""HC0113"", ""HC0115"", ""HC0133"", ""HC0149"", ""HC0154"", ""HC0171"", ""HC0180"", ""HC0186"", ""HC0197"", ""HC0208"", ""HC0209"", ""HC0215"", ""HC0219"", ""HC0228""]",19.95,2,6.0
sku-HC0148,Review the range role of Arctic Fox Bleach Please Dark Blonde (HC0148),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €130.08 is below the €1,395.96 threshold; channel trend -16.7%, market trend -6.4%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0148"", ""row_number"": 149}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0148"", ""row_number"": 149}]",[],HC0148,Arctic Fox Bleach Please Dark Blonde,Arctic Fox,Root Touch-Up,Blonde,SalonPro Distribution,False,aktiv,in_stock,Evergreen,200 ml,14.43,130.08,10,0.427,-0.167,10875.01,-0.064,1.1961368311385463,5.535199317993758,0.352,25,"[""HC0005"", ""HC0020"", ""HC0042"", ""HC0046"", ""HC0052"", ""HC0056"", ""HC0071"", ""HC0075"", ""HC0076"", ""HC0084"", ""HC0086"", ""HC0090"", ""HC0145"", ""HC0155"", ""HC0156"", ""HC0157"", ""HC0161"", ""HC0174"", ""HC0178"", ""HC0181"", ""HC0189"", ""HC0203"", ""HC0204"", ""HC0213"", ""HC0217""]",,0,6.0
sku-HC0160,Review the range role of Herbatint Royal Cream Lavender Mist (HC0160),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €340.15 is below the €1,395.96 threshold; channel trend -40.9%, market trend -48.9%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0160"", ""row_number"": 161}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0160"", ""row_number"": 161}]",[],HC0160,Herbatint Royal Cream Lavender Mist,Herbatint,Bleach / Lightener,Pastel,P&G Beauty,False,aktiv,in_stock,Evergreen,150 ml,15.2,340.15,26,0.228,-0.409,9731.15,-0.489,3.495475868730828,4.160049658745191,0.469,7,"[""HC0031"", ""HC0058"", ""HC0082"", ""HC0129"", ""HC0136"", ""HC0162"", ""HC0175""]",,0,6.0
sku-HC0045,Review the range role of Wella Blondor Silver Grey (HC0045),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €62.66 is below the €1,395.96 threshold; channel trend -12.6%, market trend -24.3%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0045"", ""row_number"": 46}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0045"", ""row_number"": 46}]",[],HC0045,Wella Blondor Silver Grey,Wella,Toner / Gloss,Silver/Grey,Labo Natural,False,aktiv,in_stock,Evergreen,2 x 1 kit,13.06,62.66,4,0.275,-0.126,1810.76,-0.243,3.4604254567143076,5.426116033403473,0.436,10,"[""HC0050"", ""HC0066"", ""HC0097"", ""HC0121"", ""HC0153"", ""HC0158"", ""HC0163"", ""HC0185"", ""HC0226"", ""HC0233""]",,0,8.0
sku-HC0062,Review the range role of Madison Reed Radiant Hair Color Dark Blonde (HC0062),Review delist / markdown,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Channel revenue €0.00 is below the €1,395.96 threshold; channel trend -9.3%, market trend -24.9%. Review product role before changing the range.","Check product role, distribution and residual stock. Consider exit only after validation; consider markdown only if stock and clearance economics justify it.",Category manager,Category gross profit and customer coverage after any approved range change.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0062"", ""row_number"": 63}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0062"", ""row_number"": 63}]",[],HC0062,Madison Reed Radiant Hair Color Dark Blonde,Madison Reed,Root Touch-Up,Blonde,Coty DACH,False,aktiv,in_stock,Evergreen,200 ml,27.37,0.0,0,0.479,-0.093,1061.98,-0.249,0.0,5.440241102241644,0.361,26,"[""HC0005"", ""HC0020"", ""HC0042"", ""HC0046"", ""HC0052"", ""HC0056"", ""HC0071"", ""HC0075"", ""HC0076"", ""HC0084"", ""HC0086"", ""HC0090"", ""HC0145"", ""HC0148"", ""HC0155"", ""HC0156"", ""HC0157"", ""HC0161"", ""HC0174"", ""HC0178"", ""HC0181"", ""HC0189"", ""HC0203"", ""HC0204"", ""HC0213"", ""HC0217""]",,0,5.0
sku-HC0063,Confirm the inactive range decision for Clairol Natural Instincts Honey Blonde (HC0063),Confirm exit,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Inactive assortment status; channel revenue €19,509.44, market trend -25.2%. Status is not evidence of residual stock or a failed product.","Confirm why the product is inactive, its seasonal role and any remaining physical stock or shelf allocation. Inactive status alone does not justify markdown.",Category manager,Documented exit or retain decision; any clearance based on verified residual units.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0063"", ""row_number"": 64}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0063"", ""row_number"": 64}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM009"", ""row_number"": 10}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM054"", ""row_number"": 55}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM056"", ""row_number"": 57}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM058"", ""row_number"": 59}]","[{""brand"": ""Crazy Color"", ""name"": ""Crazy Color Permanent Dark Blonde"", ""observed_date"": ""2026-07-01"", ""price_eur"": 29.23, ""record_id"": ""CM009"", ""signal_score_0_100"": 43.7, ""signal_valid"": true, ""source"": ""tiktok_shop_signal"", ""trend_score_12w_pct"": 0.628}, {""brand"": ""Manic Panic"", ""name"": ""Manic Panic Semi-Permanent Light Blonde"", ""observed_date"": ""2026-07-01"", ""price_eur"": 17.43, ""record_id"": ""CM054"", ""signal_score_0_100"": 67.6, ""signal_valid"": true, ""source"": ""amazon.de"", ""trend_score_12w_pct"": 0.387}, {""brand"": ""Revlon"", ""name"": ""Revlon Gloss Dark Blonde"", ""observed_date"": ""2026-07-01"", ""price_eur"": 16.14, ""record_id"": ""CM056"", ""signal_score_0_100"": 103.0, ""signal_valid"": false, ""source"": ""flaconi.de"", ""trend_score_12w_pct"": -0.309}, {""brand"": ""Wella"", ""name"": ""Wella Gloss Honey Blonde"", ""observed_date"": ""2026-07-01"", ""price_eur"": 23.49, ""record_id"": ""CM058"", ""signal_score_0_100"": 12.5, ""signal_valid"": true, ""source"": ""google_trends"", ""trend_score_12w_pct"": 0.236}]",HC0063,Clairol Natural Instincts Honey Blonde,Clairol,Permanent Color,Blonde,Henkel Beauty Care,False,inaktiv,in_stock,Evergreen,200 ml,11.23,19509.44,1655,0.26,-0.408,394527.02,-0.252,4.9450199887450035,7.216658873886855,0.391,50,"[""HC0001"", ""HC0008"", ""HC0011"", ""HC0013"", ""HC0015"", ""HC0017"", ""HC0018"", ""HC0025"", ""HC0028"", ""HC0032"", ""HC0037"", ""HC0040"", ""HC0041"", ""HC0048"", ""HC0049"", ""HC0051"", ""HC0064"", ""HC0083"", ""HC0094"", ""HC0096"", ""HC0099"", ""HC0105"", ""HC0106"", ""HC0110"", ""HC0112"", ""HC0120"", ""HC0123"", ""HC0131"", ""HC0132"", ""HC0142"", ""HC0146"", ""HC0159"", ""HC0167"", ""HC0170"", ""HC0172"", ""HC0176"", ""HC0177"", ""HC0179"", ""HC0182"", ""HC0184"", ""HC0190"", ""HC0191"", ""HC0195"", ""HC0201"", ""HC0206"", ""HC0207"", ""HC0211"", ""HC0212"", ""HC0222"", ""HC0231""]",20.46,4,4.0
sku-HC0012,Confirm the inactive range decision for Bleach London Total Bleach Hazelnut Brown (HC0012),Confirm exit,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Inactive assortment status; channel revenue €7,388.24, market trend -21.0%. Status is not evidence of residual stock or a failed product.","Confirm why the product is inactive, its seasonal role and any remaining physical stock or shelf allocation. Inactive status alone does not justify markdown.",Category manager,Documented exit or retain decision; any clearance based on verified residual units.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0012"", ""row_number"": 13}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0012"", ""row_number"": 13}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM022"", ""row_number"": 23}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM024"", ""row_number"": 25}]","[{""brand"": ""Arctic Fox"", ""name"": ""Arctic Fox Care Caramel Brown"", ""observed_date"": ""2026-07-01"", ""price_eur"": 23.89, ""record_id"": ""CM022"", ""signal_score_0_100"": 14.4, ""signal_valid"": true, ""source"": ""amazon.de"", ""trend_score_12w_pct"": 0.51}, {""brand"": ""Kristin Ess"", ""name"": ""Kristin Ess Gloss Hazelnut Brown"", ""observed_date"": ""2026-07-01"", ""price_eur"": 10.38, ""record_id"": ""CM024"", ""signal_score_0_100"": 13.0, ""signal_valid"": true, ""source"": ""flaconi.de"", ""trend_score_12w_pct"": 0.21}]",HC0012,Bleach London Total Bleach Hazelnut Brown,Bleach London,Permanent Color,Medium Brown,Coty DACH,False,inaktiv,in_stock,Evergreen,60 ml,8.62,7388.24,928,0.553,-0.346,160912.14,-0.21,4.591474577368743,7.216658873886855,0.391,50,"[""HC0001"", ""HC0008"", ""HC0011"", ""HC0013"", ""HC0015"", ""HC0017"", ""HC0018"", ""HC0025"", ""HC0028"", ""HC0032"", ""HC0037"", ""HC0040"", ""HC0041"", ""HC0048"", ""HC0049"", ""HC0051"", ""HC0064"", ""HC0083"", ""HC0094"", ""HC0096"", ""HC0099"", ""HC0105"", ""HC0106"", ""HC0110"", ""HC0112"", ""HC0120"", ""HC0123"", ""HC0131"", ""HC0132"", ""HC0142"", ""HC0146"", ""HC0159"", ""HC0167"", ""HC0170"", ""HC0172"", ""HC0176"", ""HC0177"", ""HC0179"", ""HC0182"", ""HC0184"", ""HC0190"", ""HC0191"", ""HC0195"", ""HC0201"", ""HC0206"", ""HC0207"", ""HC0211"", ""HC0212"", ""HC0222"", ""HC0231""]",17.135,2,6.0
sku-HC0014,Confirm the inactive range decision for Manic Panic High Voltage Chestnut Brown (HC0014),Confirm exit,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Inactive assortment status; channel revenue €5,542.42, market trend -30.5%. Status is not evidence of residual stock or a failed product.","Confirm why the product is inactive, its seasonal role and any remaining physical stock or shelf allocation. Inactive status alone does not justify markdown.",Category manager,Documented exit or retain decision; any clearance based on verified residual units.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0014"", ""row_number"": 15}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0014"", ""row_number"": 15}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM022"", ""row_number"": 23}, {""file"": ""competitor_market_signals.csv"", ""record_id"": ""CM024"", ""row_number"": 25}]","[{""brand"": ""Arctic Fox"", ""name"": ""Arctic Fox Care Caramel Brown"", ""observed_date"": ""2026-07-01"", ""price_eur"": 23.89, ""record_id"": ""CM022"", ""signal_score_0_100"": 14.4, ""signal_valid"": true, ""source"": ""amazon.de"", ""trend_score_12w_pct"": 0.51}, {""brand"": ""Kristin Ess"", ""name"": ""Kristin Ess Gloss Hazelnut Brown"", ""observed_date"": ""2026-07-01"", ""price_eur"": 10.38, ""record_id"": ""CM024"", ""signal_score_0_100"": 13.0, ""signal_valid"": true, ""source"": ""flaconi.de"", ""trend_score_12w_pct"": 0.21}]",HC0014,Manic Panic High Voltage Chestnut Brown,Manic Panic,Permanent Color,Medium Brown,Indie Color Imports,False,inaktiv,in_stock,Evergreen,2 x 1 kit,14.16,5542.42,365,0.5,-0.273,125166.7,-0.305,4.428030778154254,7.216658873886855,0.391,50,"[""HC0001"", ""HC0008"", ""HC0011"", ""HC0013"", ""HC0015"", ""HC0017"", ""HC0018"", ""HC0025"", ""HC0028"", ""HC0032"", ""HC0037"", ""HC0040"", ""HC0041"", ""HC0048"", ""HC0049"", ""HC0051"", ""HC0064"", ""HC0083"", ""HC0094"", ""HC0096"", ""HC0099"", ""HC0105"", ""HC0106"", ""HC0110"", ""HC0112"", ""HC0120"", ""HC0123"", ""HC0131"", ""HC0132"", ""HC0142"", ""HC0146"", ""HC0159"", ""HC0167"", ""HC0170"", ""HC0172"", ""HC0176"", ""HC0177"", ""HC0179"", ""HC0182"", ""HC0184"", ""HC0190"", ""HC0191"", ""HC0195"", ""HC0201"", ""HC0206"", ""HC0207"", ""HC0211"", ""HC0212"", ""HC0222"", ""HC0231""]",17.135,2,5.0
sku-HC0100,Confirm the inactive range decision for eSalon Camo Mist Warm Auburn (HC0100),Confirm exit,Validate first,Needs context,"Source fields support a review; a single snapshot does not establish the cause, commercial feasibility or probability of success.","Inactive assortment status; channel revenue €3,661.17, market trend -6.7%. Status is not evidence of residual stock or a failed product.","Confirm why the product is inactive, its seasonal role and any remaining physical stock or shelf allocation. Inactive status alone does not justify markdown.",Category manager,Documented exit or retain decision; any clearance based on verified residual units.,,Not estimated,12 weeks,No defensible monetary estimate from the supplied data.,"[""An investigation is recommended; financial impact is not established.""]",[],"[""One 12-week aggregate and current status/stock fields; the period end and stock duration are not supplied."", ""Market revenue is a demand proxy, not a verified addressable sales pool.""]","[{""file"": ""sku_performance.csv"", ""record_id"": ""HC0100"", ""row_number"": 101}, {""file"": ""product_metadata.csv"", ""record_id"": ""HC0100"", ""row_number"": 101}]",[],HC0100,eSalon Camo Mist Warm Auburn,eSalon,Root Touch-Up,Auburn,Labo Natural,False,inaktiv,in_stock,Evergreen,60 ml,30.11,3661.17,144,0.31,-0.17,82156.82,-0.067,4.45631902500608,5.440241102241644,0.361,26,"[""HC0005"", ""HC0020"", ""HC0042"", ""HC0046"", ""HC0052"", ""HC0056"", ""HC0071"", ""HC0075"", ""HC0076"", ""HC0084"", ""HC0086"", ""HC0090"", ""HC0145"", ""HC0148"", ""HC0155"", ""HC0156"", ""HC0157"", ""HC0161"", ""HC0174"", ""HC0178"", ""HC0181"", ""HC0189"", ""HC0203"", ""HC0204"", ""HC0213"", ""HC0217""]",,0,10.0
